{'loss': 2.6159, 'grad_norm': nan, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.0135, 'grad_norm': 0.05496911704540253, 'learning_rate': 2.095777777777778e-05, 'epoch': 24.94}
{'loss': 0.0082, 'grad_norm': 0.032623134553432465, 'learning_rate': 2.0935555555555554e-05, 'epoch': 24.95}
{'loss': 0.0193, 'grad_norm': 0.0031624671537429094, 'learning_rate': 2.0913333333333335e-05, 'epoch': 24.97}
{'loss': 0.0122, 'grad_norm': 0.01568378508090973, 'learning_rate': 2.0891111111111113e-05, 'epoch': 24.99}
{'loss': 0.0088, 'grad_norm': 0.011373733170330524, 'learning_rate': 2.086888888888889e-05, 'epoch': 25.0}
{'loss': 0.0139, 'grad_norm': 0.0606844387948513, 'learning_rate': 2.0846666666666668e-05, 'epoch': 25.02}
{'loss': 0.0243, 'grad_norm': 0.0983152911067009, 'learning_rate': 2.0824444444444446e-05, 'epoch': 25.04}
{'loss': 0.023, 'grad_norm': 0.08022186160087585, 'learning_rate': 2.0802222222222223e-05, 'epoch': 25.05}
{'loss': 0.0087, 'grad_norm': 0.07157346606254578, 'learning_rate': 2.078e-05, 'epoch': 25.07}
{'loss': 0.0256, 'grad_norm': 0.15493249893188477, 'learning_rate': 2.075777777777778e-05, 'epoch': 25.08}
{'loss': 0.0198, 'grad_norm': 0.3836846351623535, 'learning_rate': 2.0735555555555556e-05, 'epoch': 25.1}
{'loss': 0.0126, 'grad_norm': 0.11456958204507828, 'learning_rate': 2.0713333333333334e-05, 'epoch': 25.12}
{'loss': 0.0317, 'grad_norm': 0.48173636198043823, 'learning_rate': 2.069111111111111e-05, 'epoch': 25.13}
{'loss': 0.0222, 'grad_norm': 0.020633867010474205, 'learning_rate': 2.066888888888889e-05, 'epoch': 25.15}
{'loss': 0.019, 'grad_norm': 0.11927732080221176, 'learning_rate': 2.0646666666666667e-05, 'epoch': 25.16}
{'loss': 0.0305, 'grad_norm': 0.12490031123161316, 'learning_rate': 2.0624444444444448e-05, 'epoch': 25.18}
{'loss': 0.0154, 'grad_norm': 0.09694664925336838, 'learning_rate': 2.0602222222222222e-05, 'epoch': 25.2}
{'loss': 0.0111, 'grad_norm': 5.510639190673828, 'learning_rate': 2.0580000000000003e-05, 'epoch': 25.21}
{'loss': 0.0183, 'grad_norm': 0.04524991661310196, 'learning_rate': 2.0557777777777777e-05, 'epoch': 25.23}
{'loss': 0.0046, 'grad_norm': 0.011541830375790596, 'learning_rate': 2.0535555555555558e-05, 'epoch': 25.24}
{'loss': 0.0165, 'grad_norm': 0.20867708325386047, 'learning_rate': 2.0513333333333336e-05, 'epoch': 25.26}
{'loss': 0.0209, 'grad_norm': 0.06017519533634186, 'learning_rate': 2.049111111111111e-05, 'epoch': 25.28}
{'loss': 0.0174, 'grad_norm': 0.006295401602983475, 'learning_rate': 2.046888888888889e-05, 'epoch': 25.29}
{'loss': 0.0113, 'grad_norm': 0.007748997304588556, 'learning_rate': 2.0446666666666665e-05, 'epoch': 25.31}
{'loss': 0.0179, 'grad_norm': 0.003324313322082162, 'learning_rate': 2.0424444444444446e-05, 'epoch': 25.32}
{'loss': 0.0078, 'grad_norm': 0.05658772960305214, 'learning_rate': 2.0402222222222224e-05, 'epoch': 25.34}
{'loss': 0.0153, 'grad_norm': 0.15069247782230377, 'learning_rate': 2.038e-05, 'epoch': 25.36}
{'loss': 0.0263, 'grad_norm': 0.09884344041347504, 'learning_rate': 2.035777777777778e-05, 'epoch': 25.37}
{'loss': 0.0203, 'grad_norm': 0.3229106068611145, 'learning_rate': 2.0335555555555557e-05, 'epoch': 25.39}
{'loss': 0.0125, 'grad_norm': 0.07912491261959076, 'learning_rate': 2.0313333333333334e-05, 'epoch': 25.4}
{'loss': 0.0195, 'grad_norm': 0.04414844885468483, 'learning_rate': 2.0291111111111112e-05, 'epoch': 25.42}
{'loss': 0.0178, 'grad_norm': 0.0827169120311737, 'learning_rate': 2.026888888888889e-05, 'epoch': 25.44}
{'loss': 0.0205, 'grad_norm': 0.3337046205997467, 'learning_rate': 2.0246666666666667e-05, 'epoch': 25.45}
{'loss': 0.0158, 'grad_norm': 0.026339488103985786, 'learning_rate': 2.0224444444444445e-05, 'epoch': 25.47}
{'loss': 0.0193, 'grad_norm': 0.41687634587287903, 'learning_rate': 2.0202222222222222e-05, 'epoch': 25.48}
{'loss': 0.0176, 'grad_norm': 0.3792647123336792, 'learning_rate': 2.0180000000000003e-05, 'epoch': 25.5}
{'loss': 0.0242, 'grad_norm': 0.1513207107782364, 'learning_rate': 2.0157777777777778e-05, 'epoch': 25.52}
{'loss': 0.0119, 'grad_norm': 0.010317353531718254, 'learning_rate': 2.013555555555556e-05, 'epoch': 25.53}
{'loss': 0.0246, 'grad_norm': 0.11467006802558899, 'learning_rate': 2.0113333333333333e-05, 'epoch': 25.55}
{'loss': 0.0168, 'grad_norm': 0.026591116562485695, 'learning_rate': 2.0091111111111114e-05, 'epoch': 25.56}
{'loss': 0.0116, 'grad_norm': 0.09944439679384232, 'learning_rate': 2.006888888888889e-05, 'epoch': 25.58}
{'loss': 0.0138, 'grad_norm': 0.8158519268035889, 'learning_rate': 2.0046666666666666e-05, 'epoch': 25.6}
{'loss': 0.018, 'grad_norm': 0.3583672046661377, 'learning_rate': 2.0024444444444447e-05, 'epoch': 25.61}
{'loss': 0.0175, 'grad_norm': 0.43913599848747253, 'learning_rate': 2.000222222222222e-05, 'epoch': 25.63}
{'loss': 0.0066, 'grad_norm': 0.02505960315465927, 'learning_rate': 1.9980000000000002e-05, 'epoch': 25.64}
{'loss': 0.0201, 'grad_norm': 1.5681140422821045, 'learning_rate': 1.995777777777778e-05, 'epoch': 25.66}
{'loss': 0.0095, 'grad_norm': 0.018440499901771545, 'learning_rate': 1.9935555555555557e-05, 'epoch': 25.68}
{'loss': 0.0224, 'grad_norm': 0.37688931822776794, 'learning_rate': 1.9913333333333335e-05, 'epoch': 25.69}
{'loss': 0.0112, 'grad_norm': 0.010367737151682377, 'learning_rate': 1.9891111111111112e-05, 'epoch': 25.71}
{'loss': 0.0154, 'grad_norm': 0.00681040296331048, 'learning_rate': 1.986888888888889e-05, 'epoch': 25.72}
{'loss': 0.0232, 'grad_norm': 0.1113516166806221, 'learning_rate': 1.9846666666666668e-05, 'epoch': 25.74}
{'loss': 0.0199, 'grad_norm': 0.0444340817630291, 'learning_rate': 1.9824444444444445e-05, 'epoch': 25.76}
{'loss': 0.0158, 'grad_norm': 0.1498490571975708, 'learning_rate': 1.9802222222222223e-05, 'epoch': 25.77}
{'loss': 0.0164, 'grad_norm': 0.022938186302781105, 'learning_rate': 1.978e-05, 'epoch': 25.79}
{'loss': 0.0165, 'grad_norm': 0.19309544563293457, 'learning_rate': 1.9757777777777778e-05, 'epoch': 25.8}
{'loss': 0.0177, 'grad_norm': 0.07207423448562622, 'learning_rate': 1.9735555555555556e-05, 'epoch': 25.82}
{'loss': 0.0308, 'grad_norm': 0.711398184299469, 'learning_rate': 1.9713333333333333e-05, 'epoch': 25.84}
{'loss': 0.0184, 'grad_norm': 0.3534105122089386, 'learning_rate': 1.9691111111111114e-05, 'epoch': 25.85}
{'loss': 0.0208, 'grad_norm': 0.14254546165466309, 'learning_rate': 1.966888888888889e-05, 'epoch': 25.87}
{'loss': 0.0248, 'grad_norm': 0.06384581327438354, 'learning_rate': 1.964666666666667e-05, 'epoch': 25.88}
{'loss': 0.0203, 'grad_norm': 0.08211655914783478, 'learning_rate': 1.9624444444444444e-05, 'epoch': 25.9}
{'loss': 0.0196, 'grad_norm': 0.2273280918598175, 'learning_rate': 1.960222222222222e-05, 'epoch': 25.92}
{'loss': 0.0145, 'grad_norm': 0.08676391839981079, 'learning_rate': 1.9580000000000002e-05, 'epoch': 25.93}
{'loss': 0.0244, 'grad_norm': 0.18412241339683533, 'learning_rate': 1.9557777777777776e-05, 'epoch': 25.95}
{'loss': 0.0134, 'grad_norm': 0.037858620285987854, 'learning_rate': 1.9535555555555557e-05, 'epoch': 25.96}
{'loss': 0.0144, 'grad_norm': 0.03653164580464363, 'learning_rate': 1.9513333333333335e-05, 'epoch': 25.98}
{'loss': 0.0158, 'grad_norm': 0.07341413199901581, 'learning_rate': 1.9491111111111113e-05, 'epoch': 26.0}
{'loss': 0.0124, 'grad_norm': 0.042470429092645645, 'learning_rate': 1.946888888888889e-05, 'epoch': 26.01}
{'loss': 0.0218, 'grad_norm': 0.08471451699733734, 'learning_rate': 1.9446666666666668e-05, 'epoch': 26.03}
{'loss': 0.0172, 'grad_norm': 0.17490501701831818, 'learning_rate': 1.9424444444444446e-05, 'epoch': 26.04}
{'loss': 0.0188, 'grad_norm': 0.12648138403892517, 'learning_rate': 1.9402222222222223e-05, 'epoch': 26.06}
{'loss': 0.0185, 'grad_norm': 0.00886567309498787, 'learning_rate': 1.938e-05, 'epoch': 26.08}
{'loss': 0.0132, 'grad_norm': 0.15111640095710754, 'learning_rate': 1.935777777777778e-05, 'epoch': 26.09}
{'loss': 0.017, 'grad_norm': 0.04508458450436592, 'learning_rate': 1.9335555555555556e-05, 'epoch': 26.11}
{'loss': 0.0286, 'grad_norm': 0.14669303596019745, 'learning_rate': 1.9313333333333334e-05, 'epoch': 26.12}
{'loss': 0.01, 'grad_norm': 0.0014469390735030174, 'learning_rate': 1.929111111111111e-05, 'epoch': 26.14}
{'loss': 0.0183, 'grad_norm': 0.31560635566711426, 'learning_rate': 1.926888888888889e-05, 'epoch': 26.16}
{'loss': 0.0246, 'grad_norm': 0.6779029965400696, 'learning_rate': 1.924666666666667e-05, 'epoch': 26.17}
{'loss': 0.0207, 'grad_norm': 3.41744327545166, 'learning_rate': 1.9224444444444444e-05, 'epoch': 26.19}
{'loss': 0.0178, 'grad_norm': 0.13148316740989685, 'learning_rate': 1.9202222222222225e-05, 'epoch': 26.2}
{'loss': 0.0159, 'grad_norm': 0.17443110048770905, 'learning_rate': 1.918e-05, 'epoch': 26.22}
{'loss': 0.0194, 'grad_norm': 1.4282509088516235, 'learning_rate': 1.915777777777778e-05, 'epoch': 26.24}
{'loss': 0.0133, 'grad_norm': 0.013533569872379303, 'learning_rate': 1.9135555555555558e-05, 'epoch': 26.25}
{'loss': 0.0331, 'grad_norm': 0.12091589719057083, 'learning_rate': 1.9113333333333332e-05, 'epoch': 26.27}
{'loss': 0.0158, 'grad_norm': 0.06351038813591003, 'learning_rate': 1.9091111111111113e-05, 'epoch': 26.28}
{'loss': 0.0177, 'grad_norm': 0.02073725312948227, 'learning_rate': 1.9068888888888887e-05, 'epoch': 26.3}
{'loss': 0.019, 'grad_norm': 0.12522868812084198, 'learning_rate': 1.904666666666667e-05, 'epoch': 26.32}
{'loss': 0.0137, 'grad_norm': 0.01744505576789379, 'learning_rate': 1.9024444444444446e-05, 'epoch': 26.33}
{'loss': 0.016, 'grad_norm': 0.22115719318389893, 'learning_rate': 1.9002222222222224e-05, 'epoch': 26.35}
{'loss': 0.0188, 'grad_norm': 0.09440643340349197, 'learning_rate': 1.898e-05, 'epoch': 26.36}
{'loss': 0.0217, 'grad_norm': 0.006054271943867207, 'learning_rate': 1.895777777777778e-05, 'epoch': 26.38}
{'loss': 0.0156, 'grad_norm': 1.1002562046051025, 'learning_rate': 1.8935555555555556e-05, 'epoch': 26.4}
{'loss': 0.0227, 'grad_norm': 0.18465721607208252, 'learning_rate': 1.8913333333333334e-05, 'epoch': 26.41}
{'loss': 0.0226, 'grad_norm': 0.6507337689399719, 'learning_rate': 1.889111111111111e-05, 'epoch': 26.43}
{'loss': 0.021, 'grad_norm': 0.07284047454595566, 'learning_rate': 1.886888888888889e-05, 'epoch': 26.44}
{'loss': 0.0131, 'grad_norm': 0.01622289977967739, 'learning_rate': 1.8846666666666667e-05, 'epoch': 26.46}
{'loss': 0.0125, 'grad_norm': 0.1337282657623291, 'learning_rate': 1.8824444444444445e-05, 'epoch': 26.48}
{'loss': 0.0155, 'grad_norm': 0.08423247188329697, 'learning_rate': 1.8802222222222226e-05, 'epoch': 26.49}
{'loss': 0.0269, 'grad_norm': 0.14862793684005737, 'learning_rate': 1.878e-05, 'epoch': 26.51}
{'loss': 0.0198, 'grad_norm': 0.14518213272094727, 'learning_rate': 1.875777777777778e-05, 'epoch': 26.52}
{'loss': 0.014, 'grad_norm': 0.007797287777066231, 'learning_rate': 1.8735555555555555e-05, 'epoch': 26.54}
{'loss': 0.0067, 'grad_norm': 0.1745022088289261, 'learning_rate': 1.8713333333333336e-05, 'epoch': 26.56}
{'loss': 0.0188, 'grad_norm': 0.25044018030166626, 'learning_rate': 1.8691111111111114e-05, 'epoch': 26.57}
{'loss': 0.0262, 'grad_norm': 0.11763151735067368, 'learning_rate': 1.8668888888888888e-05, 'epoch': 26.59}
{'loss': 0.0164, 'grad_norm': 0.3522445559501648, 'learning_rate': 1.864666666666667e-05, 'epoch': 26.6}
{'loss': 0.017, 'grad_norm': 0.9141220450401306, 'learning_rate': 1.8624444444444443e-05, 'epoch': 26.62}
{'loss': 0.0167, 'grad_norm': 0.14217731356620789, 'learning_rate': 1.8602222222222224e-05, 'epoch': 26.64}
{'loss': 0.0131, 'grad_norm': 0.028895311057567596, 'learning_rate': 1.858e-05, 'epoch': 26.65}
{'loss': 0.0148, 'grad_norm': 0.005108356010168791, 'learning_rate': 1.855777777777778e-05, 'epoch': 26.67}
{'loss': 0.0241, 'grad_norm': 0.06606962531805038, 'learning_rate': 1.8535555555555557e-05, 'epoch': 26.68}
{'loss': 0.013, 'grad_norm': 0.44507041573524475, 'learning_rate': 1.8513333333333335e-05, 'epoch': 26.7}
{'loss': 0.0156, 'grad_norm': 0.14143317937850952, 'learning_rate': 1.8491111111111112e-05, 'epoch': 26.72}
{'loss': 0.0109, 'grad_norm': 0.16770486533641815, 'learning_rate': 1.846888888888889e-05, 'epoch': 26.73}
{'loss': 0.0177, 'grad_norm': 0.027005668729543686, 'learning_rate': 1.8446666666666667e-05, 'epoch': 26.75}
{'loss': 0.0222, 'grad_norm': 1.0866739749908447, 'learning_rate': 1.8424444444444445e-05, 'epoch': 26.76}
{'loss': 0.0157, 'grad_norm': 0.2860497534275055, 'learning_rate': 1.8402222222222223e-05, 'epoch': 26.78}
{'loss': 0.0153, 'grad_norm': 0.3734178841114044, 'learning_rate': 1.838e-05, 'epoch': 26.8}
{'loss': 0.0113, 'grad_norm': 0.007006662432104349, 'learning_rate': 1.8357777777777778e-05, 'epoch': 26.81}
{'loss': 0.0139, 'grad_norm': 0.10010474920272827, 'learning_rate': 1.8335555555555555e-05, 'epoch': 26.83}
{'loss': 0.0132, 'grad_norm': 0.09188296645879745, 'learning_rate': 1.8313333333333336e-05, 'epoch': 26.84}
{'loss': 0.0234, 'grad_norm': 0.02364753745496273, 'learning_rate': 1.829111111111111e-05, 'epoch': 26.86}
{'loss': 0.018, 'grad_norm': 0.03687886521220207, 'learning_rate': 1.826888888888889e-05, 'epoch': 26.88}
{'loss': 0.0193, 'grad_norm': 0.074312724173069, 'learning_rate': 1.8246666666666666e-05, 'epoch': 26.89}
{'loss': 0.0158, 'grad_norm': 0.026238178834319115, 'learning_rate': 1.8224444444444444e-05, 'epoch': 26.91}
{'loss': 0.0144, 'grad_norm': 0.012396511621773243, 'learning_rate': 1.8202222222222225e-05, 'epoch': 26.92}
{'loss': 0.0161, 'grad_norm': 0.13051562011241913, 'learning_rate': 1.818e-05, 'epoch': 26.94}
{'loss': 0.0179, 'grad_norm': 0.059387363493442535, 'learning_rate': 1.815777777777778e-05, 'epoch': 26.96}
{'loss': 0.0177, 'grad_norm': 0.11905495077371597, 'learning_rate': 1.8135555555555554e-05, 'epoch': 26.97}
{'loss': 0.0162, 'grad_norm': 0.16125141084194183, 'learning_rate': 1.8113333333333335e-05, 'epoch': 26.99}
{'loss': 0.0091, 'grad_norm': 0.002352833515033126, 'learning_rate': 1.8091111111111113e-05, 'epoch': 27.0}
{'loss': 0.0242, 'grad_norm': 1.911115288734436, 'learning_rate': 1.806888888888889e-05, 'epoch': 27.02}
{'loss': 0.0201, 'grad_norm': 0.03171410784125328, 'learning_rate': 1.8046666666666668e-05, 'epoch': 27.04}
{'loss': 0.0108, 'grad_norm': 0.04456907510757446, 'learning_rate': 1.8024444444444445e-05, 'epoch': 27.05}
{'loss': 0.0179, 'grad_norm': 0.02599094621837139, 'learning_rate': 1.8002222222222223e-05, 'epoch': 27.07}
{'loss': 0.0171, 'grad_norm': 0.31999388337135315, 'learning_rate': 1.798e-05, 'epoch': 27.08}
{'loss': 0.018, 'grad_norm': 0.26785707473754883, 'learning_rate': 1.7957777777777778e-05, 'epoch': 27.1}
{'loss': 0.0124, 'grad_norm': 0.045467592775821686, 'learning_rate': 1.7935555555555556e-05, 'epoch': 27.12}
{'loss': 0.0147, 'grad_norm': 0.2010769546031952, 'learning_rate': 1.7913333333333333e-05, 'epoch': 27.13}
{'loss': 0.0261, 'grad_norm': 0.12323012948036194, 'learning_rate': 1.789111111111111e-05, 'epoch': 27.15}
{'loss': 0.0157, 'grad_norm': 0.2201075553894043, 'learning_rate': 1.7868888888888892e-05, 'epoch': 27.16}
{'loss': 0.0168, 'grad_norm': 0.21399590373039246, 'learning_rate': 1.7846666666666666e-05, 'epoch': 27.18}
{'loss': 0.0112, 'grad_norm': 0.05285344645380974, 'learning_rate': 1.7824444444444447e-05, 'epoch': 27.2}
{'loss': 0.012, 'grad_norm': 0.021055106073617935, 'learning_rate': 1.780222222222222e-05, 'epoch': 27.21}
{'loss': 0.0122, 'grad_norm': 0.04910655692219734, 'learning_rate': 1.7780000000000003e-05, 'epoch': 27.23}
{'loss': 0.0077, 'grad_norm': 0.00854739174246788, 'learning_rate': 1.775777777777778e-05, 'epoch': 27.24}
{'loss': 0.0177, 'grad_norm': 0.16433624923229218, 'learning_rate': 1.7735555555555554e-05, 'epoch': 27.26}
{'loss': 0.0137, 'grad_norm': 0.01564989984035492, 'learning_rate': 1.7713333333333335e-05, 'epoch': 27.28}
{'loss': 0.0199, 'grad_norm': 0.04464227706193924, 'learning_rate': 1.769111111111111e-05, 'epoch': 27.29}
{'loss': 0.0271, 'grad_norm': 0.01874997466802597, 'learning_rate': 1.766888888888889e-05, 'epoch': 27.31}
{'loss': 0.0151, 'grad_norm': 0.11478909105062485, 'learning_rate': 1.7646666666666668e-05, 'epoch': 27.32}
{'loss': 0.0169, 'grad_norm': 0.006820043083280325, 'learning_rate': 1.7624444444444446e-05, 'epoch': 27.34}
{'loss': 0.0143, 'grad_norm': 0.08909925818443298, 'learning_rate': 1.7602222222222223e-05, 'epoch': 27.36}
{'loss': 0.0221, 'grad_norm': 0.3997340202331543, 'learning_rate': 1.758e-05, 'epoch': 27.37}
{'loss': 0.0186, 'grad_norm': 0.08946650475263596, 'learning_rate': 1.755777777777778e-05, 'epoch': 27.39}
{'loss': 0.0142, 'grad_norm': 0.0674271360039711, 'learning_rate': 1.7535555555555556e-05, 'epoch': 27.4}
{'loss': 0.0152, 'grad_norm': 0.019617389887571335, 'learning_rate': 1.7513333333333334e-05, 'epoch': 27.42}
{'loss': 0.0131, 'grad_norm': 0.122754767537117, 'learning_rate': 1.749111111111111e-05, 'epoch': 27.44}
{'loss': 0.0145, 'grad_norm': 0.20813755691051483, 'learning_rate': 1.746888888888889e-05, 'epoch': 27.45}
{'loss': 0.0127, 'grad_norm': 0.255553662776947, 'learning_rate': 1.7446666666666667e-05, 'epoch': 27.47}
{'loss': 0.0257, 'grad_norm': 0.1426897794008255, 'learning_rate': 1.7424444444444444e-05, 'epoch': 27.48}
{'loss': 0.0195, 'grad_norm': 0.2439037710428238, 'learning_rate': 1.7402222222222222e-05, 'epoch': 27.5}
{'loss': 0.0111, 'grad_norm': 0.39120838046073914, 'learning_rate': 1.7380000000000003e-05, 'epoch': 27.52}
{'loss': 0.0142, 'grad_norm': 0.0031990231946110725, 'learning_rate': 1.7357777777777777e-05, 'epoch': 27.53}
{'loss': 0.016, 'grad_norm': 0.06460969150066376, 'learning_rate': 1.7335555555555558e-05, 'epoch': 27.55}
{'loss': 0.0111, 'grad_norm': 0.09205832332372665, 'learning_rate': 1.7313333333333336e-05, 'epoch': 27.56}
{'loss': 0.0167, 'grad_norm': 0.10679297149181366, 'learning_rate': 1.729111111111111e-05, 'epoch': 27.58}
{'loss': 0.0212, 'grad_norm': 0.013298424892127514, 'learning_rate': 1.726888888888889e-05, 'epoch': 27.6}
{'loss': 0.0177, 'grad_norm': 0.07944169640541077, 'learning_rate': 1.7246666666666665e-05, 'epoch': 27.61}
{'loss': 0.0153, 'grad_norm': 0.029114851728081703, 'learning_rate': 1.7224444444444446e-05, 'epoch': 27.63}
{'loss': 0.0142, 'grad_norm': 2.6507937908172607, 'learning_rate': 1.7202222222222224e-05, 'epoch': 27.64}
{'loss': 0.0143, 'grad_norm': 0.11315356940031052, 'learning_rate': 1.718e-05, 'epoch': 27.66}
{'loss': 0.0156, 'grad_norm': 3.846027374267578, 'learning_rate': 1.715777777777778e-05, 'epoch': 27.68}
{'loss': 0.0146, 'grad_norm': 0.19466997683048248, 'learning_rate': 1.7135555555555557e-05, 'epoch': 27.69}
{'loss': 0.0249, 'grad_norm': 0.06528506428003311, 'learning_rate': 1.7113333333333334e-05, 'epoch': 27.71}
{'loss': 0.0134, 'grad_norm': 0.07694405317306519, 'learning_rate': 1.7091111111111112e-05, 'epoch': 27.72}
{'loss': 0.0179, 'grad_norm': 0.02446477673947811, 'learning_rate': 1.706888888888889e-05, 'epoch': 27.74}
{'loss': 0.0166, 'grad_norm': 0.07004879415035248, 'learning_rate': 1.7046666666666667e-05, 'epoch': 27.76}
{'loss': 0.0183, 'grad_norm': 0.10002457350492477, 'learning_rate': 1.7024444444444445e-05, 'epoch': 27.77}
{'loss': 0.0212, 'grad_norm': 0.005438266322016716, 'learning_rate': 1.7002222222222222e-05, 'epoch': 27.79}
{'loss': 0.0165, 'grad_norm': 0.08642648160457611, 'learning_rate': 1.698e-05, 'epoch': 27.8}
{'loss': 0.0265, 'grad_norm': 0.020923126488924026, 'learning_rate': 1.6957777777777778e-05, 'epoch': 27.82}
{'loss': 0.0107, 'grad_norm': 6.42814302444458, 'learning_rate': 1.693555555555556e-05, 'epoch': 27.84}
{'loss': 0.0136, 'grad_norm': 0.07767762988805771, 'learning_rate': 1.6913333333333333e-05, 'epoch': 27.85}
{'loss': 0.0176, 'grad_norm': 0.02076658047735691, 'learning_rate': 1.6891111111111114e-05, 'epoch': 27.87}
{'loss': 0.0147, 'grad_norm': 0.044340718537569046, 'learning_rate': 1.6868888888888888e-05, 'epoch': 27.88}
{'loss': 0.0123, 'grad_norm': 0.0030732196755707264, 'learning_rate': 1.6846666666666666e-05, 'epoch': 27.9}
{'loss': 0.0159, 'grad_norm': 0.24883204698562622, 'learning_rate': 1.6824444444444447e-05, 'epoch': 27.92}
{'loss': 0.0161, 'grad_norm': 0.034843411296606064, 'learning_rate': 1.680222222222222e-05, 'epoch': 27.93}
{'loss': 0.0158, 'grad_norm': 0.27122172713279724, 'learning_rate': 1.6780000000000002e-05, 'epoch': 27.95}
{'loss': 0.0208, 'grad_norm': 0.023375527933239937, 'learning_rate': 1.6757777777777776e-05, 'epoch': 27.96}
{'loss': 0.016, 'grad_norm': 0.012641692534089088, 'learning_rate': 1.6735555555555557e-05, 'epoch': 27.98}
{'loss': 0.0161, 'grad_norm': 0.07774259895086288, 'learning_rate': 1.6713333333333335e-05, 'epoch': 28.0}
{'loss': 0.0204, 'grad_norm': 0.0044903079979121685, 'learning_rate': 1.6691111111111112e-05, 'epoch': 28.01}
{'loss': 0.0134, 'grad_norm': 0.09068019688129425, 'learning_rate': 1.666888888888889e-05, 'epoch': 28.03}
{'loss': 0.0095, 'grad_norm': 0.005294497590512037, 'learning_rate': 1.6646666666666668e-05, 'epoch': 28.04}
{'loss': 0.0134, 'grad_norm': 0.6200386881828308, 'learning_rate': 1.6624444444444445e-05, 'epoch': 28.06}
{'loss': 0.0192, 'grad_norm': 0.15239134430885315, 'learning_rate': 1.6602222222222223e-05, 'epoch': 28.08}
